ST_CASE,StateName,CountyName,CityName,Latitude,Longitude
10355,Alabama,SHELBY (117),NOT APPLICABLE,33.355825,-86.65101667
10356,Alabama,LAUDERDALE (77),NOT APPLICABLE,34.84397222,-87.37251944
10357,Alabama,COOSA (37),NOT APPLICABLE,32.99905556,-86.489775
10358,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.16969167,-87.5524
10359,Alabama,BULLOCK (11),NOT APPLICABLE,32.10631389,-85.88847778
10360,Alabama,BLOUNT (9),NOT APPLICABLE,33.93442778,-86.66040556
10361,Alabama,JEFFERSON (73),HOMEWOOD,33.48123889,-86.78726111
10362,Alabama,MOBILE (97),MOBILE,30.654775,-88.13665556
10363,Alabama,BALDWIN (3),NOT APPLICABLE,30.89905556,-87.85096667
10364,Alabama,JACKSON (71),NOT APPLICABLE,34.96735,-86.22223056
10365,Alabama,RUSSELL (113),PHENIX CITY,32.47533333,-85.04038333
10366,Alabama,GREENE (63),NOT APPLICABLE,32.70032778,-88.09166667
10367,Alabama,MOBILE (97),NOT APPLICABLE,30.56111667,-88.20961111
10368,Alabama,BUTLER (13),NOT APPLICABLE,31.83789444,-86.87890556
10369,Alabama,CLEBURNE (29),NOT APPLICABLE,33.60351389,-85.604325
10370,Alabama,AUTAUGA (1),NOT APPLICABLE,32.49026944,-86.54594167
10371,Alabama,BALDWIN (3),GULF SHORES,30.24742778,-87.83125556
10372,Alabama,MONTGOMERY (101),MONTGOMERY,32.37096667,-86.209625
10373,Alabama,TALLAPOOSA (123),ALEXANDER CITY,32.90604444,-85.90093056
10374,Alabama,MONTGOMERY (101),MONTGOMERY,32.335375,-86.22869444
10375,Alabama,MOBILE (97),MOBILE,30.66867222,-88.13318889
10376,Alabama,BALDWIN (3),DAPHNE,30.610975,-87.85206667
10377,Alabama,RUSSELL (113),PHENIX CITY,32.40380556,-85.03489722
10378,Alabama,MADISON (89),NOT APPLICABLE,34.8005,-86.74913333
10379,Alabama,COFFEE (31),NOT APPLICABLE,31.55326944,-85.852025
10380,Alabama,DALLAS (47),NOT APPLICABLE,32.34055833,-87.19928056
10381,Alabama,TALLAPOOSA (123),NOT APPLICABLE,32.73938056,-85.59449444
10382,Alabama,MOBILE (97),NOT APPLICABLE,30.56879444,-88.21949444
10383,Alabama,PICKENS (107),CARROLLTON,33.27111667,-88.09439167
10384,Alabama,ST. CLAIR (115),NOT APPLICABLE,33.70495278,-86.199275
10385,Alabama,GENEVA (61),NOT APPLICABLE,31.16579722,-85.73915833
10386,Alabama,CLEBURNE (29),NOT APPLICABLE,33.58721389,-85.68228056
10387,Alabama,MOBILE (97),MOBILE,30.75739167,-88.09315
10388,Alabama,FRANKLIN (59),RED BAY,34.42492222,-88.15338333
10389,Alabama,WALKER (127),JASPER,33.84495833,-87.23334444
10390,Alabama,DALLAS (47),NOT APPLICABLE,32.41289444,-86.98762222
10391,Alabama,DALLAS (47),NOT APPLICABLE,32.55988611,-86.94691944
10392,Alabama,WILCOX (131),NOT APPLICABLE,31.97968056,-87.21055556
10393,Alabama,TUSCALOOSA (125),NORTHPORT,33.24389722,-87.66895833
10394,Alabama,MOBILE (97),NOT APPLICABLE,31.12489167,-88.09975
10395,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.2225,-87.54018333
10396,Alabama,ETOWAH (55),NOT APPLICABLE,33.99975556,-86.08541111
10397,Alabama,PIKE (109),NOT APPLICABLE,31.8445,-85.76483611
10398,Alabama,JEFFERSON (73),BESSEMER,33.52070833,-86.80263333
10399,Alabama,BALDWIN (3),NOT APPLICABLE,30.92634444,-87.69410833
10400,Alabama,MONTGOMERY (101),NOT APPLICABLE,31.98164722,-86.15795556
10401,Alabama,CHAMBERS (17),NOT APPLICABLE,33.09245278,-85.27761944
10402,Alabama,LEE (81),OPELIKA,32.63504722,-85.42376111
10403,Alabama,TALLADEGA (121),NOT APPLICABLE,33.49496944,-86.17074722
10404,Alabama,LAUDERDALE (77),ROGERSVILLE,34.81287778,-87.25051667
10405,Alabama,SHELBY (117),NOT APPLICABLE,33.34995278,-86.58501111
10406,Alabama,JACKSON (71),STEVENSON,34.80109444,-85.87027222
10407,Alabama,RUSSELL (113),NOT APPLICABLE,32.25259444,-85.00330278
10408,Alabama,TALLADEGA (121),NOT APPLICABLE,33.16391389,-86.29128611
10410,Alabama,MORGAN (103),NOT APPLICABLE,34.33191389,-86.84743056
10412,Alabama,TALLADEGA (121),NOT APPLICABLE,33.28031944,-86.30118611
10413,Alabama,RUSSELL (113),NOT APPLICABLE,32.460175,-85.14560556
10414,Alabama,FRANKLIN (59),NOT APPLICABLE,34.42435833,-87.58036389
10415,Alabama,RUSSELL (113),NOT APPLICABLE,32.26304444,-85.27098889
10416,Alabama,LIMESTONE (83),ATHENS,34.77773889,-86.91819444
10417,Alabama,JEFFERSON (73),BIRMINGHAM,33.48373333,-86.86054444
10418,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.18625833,-87.58421111
10419,Alabama,JEFFERSON (73),BIRMINGHAM,33.52536944,-86.97008889
10420,Alabama,GENEVA (61),NOT APPLICABLE,31.189925,-85.83735833
10421,Alabama,JEFFERSON (73),BIRMINGHAM,33.46876667,-86.88298611
10422,Alabama,ST. CLAIR (115),NOT APPLICABLE,33.57836389,-86.47122778
10423,Alabama,LIMESTONE (83),NOT APPLICABLE,34.84999167,-87.07108333
10424,Alabama,JEFFERSON (73),BIRMINGHAM,33.57834722,-86.71165833
10425,Alabama,DEKALB (49),NOT APPLICABLE,34.36415556,-85.76599167
10426,Alabama,WALKER (127),NOT APPLICABLE,33.63586111,-87.15207778
10427,Alabama,LIMESTONE (83),NOT APPLICABLE,34.6633,-86.95026111
10428,Alabama,JEFFERSON (73),BIRMINGHAM,33.475225,-86.87552222
10429,Alabama,BALDWIN (3),NOT APPLICABLE,30.233725,-87.93586944
10430,Alabama,GENEVA (61),GENEVA,31.02199167,-85.89146944
10431,Alabama,LAWRENCE (79),COURTLAND,34.672225,-87.29183056
10432,Alabama,LAWRENCE (79),NOT APPLICABLE,34.48454444,-87.43375278
10433,Alabama,JEFFERSON (73),BIRMINGHAM,33.52272222,-86.84948889
10434,Alabama,LAWRENCE (79),NOT APPLICABLE,34.571775,-87.37035278
10435,Alabama,LOWNDES (85),NOT APPLICABLE,32.12626111,-86.44940556
10436,Alabama,MADISON (89),HUNTSVILLE,34.66399167,-86.78145556
10437,Alabama,JEFFERSON (73),BIRMINGHAM,33.442125,-86.89051389
10438,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.18801944,-87.32993333
10439,Alabama,COFFEE (31),ENTERPRISE,31.31125556,-85.81835556
10440,Alabama,JACKSON (71),BRIDGEPORT,34.88742778,-85.81085833
10441,Alabama,CALHOUN (15),NOT APPLICABLE,33.84524444,-85.75865833
10442,Alabama,MADISON (89),HUNTSVILLE,34.77132778,-86.62113889
10443,Alabama,MADISON (89),HUNTSVILLE,34.70314722,-86.59883611
10444,Alabama,MOBILE (97),MOBILE,30.62901389,-88.08335833
10445,Alabama,ESCAMBIA (53),NOT APPLICABLE,31.02627778,-87.41406667
10446,Alabama,COLBERT (33),NOT APPLICABLE,34.77473611,-87.44631111
10447,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.16651944,-87.52570833
10448,Alabama,MONROE (99),NOT APPLICABLE,31.77688056,-86.99401111
10449,Alabama,BALDWIN (3),NOT APPLICABLE,30.56773056,-87.61124722
10450,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.21280556,-87.20031667
10451,Alabama,CHEROKEE (19),NOT APPLICABLE,34.25984167,-85.57941667
10452,Alabama,JEFFERSON (73),BIRMINGHAM,33.55886389,-86.82046389
10453,Alabama,ETOWAH (55),SARDIS CITY,34.18293611,-86.14441111
10454,Alabama,LAWRENCE (79),NOT APPLICABLE,34.45861944,-87.43696667
10455,Alabama,LOWNDES (85),NOT APPLICABLE,32.33000278,-86.5356
10456,Alabama,MONROE (99),NOT APPLICABLE,31.44038611,-87.29372778
10457,Alabama,MOBILE (97),MOBILE,30.741375,-88.05844722
10458,Alabama,JEFFERSON (73),BIRMINGHAM,33.54451111,-86.75893889
10459,Alabama,TALLAPOOSA (123),NOT APPLICABLE,33.09719722,-85.92146944
10460,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.18859722,-87.29949167
10461,Alabama,CULLMAN (43),NOT APPLICABLE,34.04926667,-86.83598333
10462,Alabama,LAUDERDALE (77),NOT APPLICABLE,34.93185,-87.78476667
10463,Alabama,CHEROKEE (19),NOT APPLICABLE,34.18128333,-85.52413889
10464,Alabama,WALKER (127),NOT APPLICABLE,33.69588611,-87.25388611
10465,Alabama,LEE (81),OPELIKA,32.61624167,-85.37141944
10466,Alabama,MARSHALL (95),ALBERTVILLE,34.2654,-86.19198056
10467,Alabama,ETOWAH (55),GADSDEN,34.03778611,-86.022075
10468,Alabama,TALLADEGA (121),LINCOLN,33.58135278,-86.10919444
10469,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.19850278,-87.5604
10470,Alabama,ETOWAH (55),GADSDEN,34.01729167,-86.06753889
10471,Alabama,JEFFERSON (73),BIRMINGHAM,33.43850556,-86.72385833
10472,Alabama,MACON (87),NOT APPLICABLE,32.36564722,-85.65853889
10473,Alabama,LIMESTONE (83),NOT APPLICABLE,34.93335278,-86.79808056
10474,Alabama,CALHOUN (15),NOT APPLICABLE,33.61632778,-85.69358889
10475,Alabama,JACKSON (71),SCOTTSBORO,34.67038056,-86.03730556
10476,Alabama,CHEROKEE (19),NOT APPLICABLE,33.98699444,-85.71124444
10477,Alabama,COLBERT (33),NOT APPLICABLE,34.78708056,-87.58293333
10478,Alabama,SHELBY (117),CALERA,33.15924444,-86.72259444
10479,Alabama,CHEROKEE (19),NOT APPLICABLE,34.13520278,-85.57170556
10480,Alabama,CHILTON (21),NOT APPLICABLE,32.74724444,-86.71897778
10481,Alabama,LIMESTONE (83),NOT APPLICABLE,34.76358611,-86.85927222
10482,Alabama,MOBILE (97),NOT APPLICABLE,30.88645833,-88.02936944
10483,Alabama,LAWRENCE (79),NOT APPLICABLE,34.41363056,-87.30894167
10484,Alabama,CHOCTAW (23),NOT APPLICABLE,31.84175833,-88.22741667
10485,Alabama,MARSHALL (95),ALBERTVILLE,34.27991667,-86.23811667
10486,Alabama,JEFFERSON (73),BIRMINGHAM,33.51046389,-86.87810556
10487,Alabama,MORGAN (103),NOT APPLICABLE,34.500775,-86.60116944
10488,Alabama,MACON (87),NOT APPLICABLE,32.47906944,-85.56277778
10489,Alabama,JEFFERSON (73),NOT APPLICABLE,33.61794444,-86.61387222
10490,Alabama,MONTGOMERY (101),MONTGOMERY,32.34156944,-86.21133889
10491,Alabama,ETOWAH (55),NOT APPLICABLE,34.05955278,-86.03648333
10492,Alabama,ETOWAH (55),NOT APPLICABLE,33.95441667,-86.14239444
10493,Alabama,WALKER (127),NOT APPLICABLE,33.72855,-87.15045
10494,Alabama,ETOWAH (55),NOT APPLICABLE,34.01959167,-86.203625
10495,Alabama,HENRY (67),NOT APPLICABLE,31.64971389,-85.28068056
10496,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.25712778,-87.75293056
10497,Alabama,MOBILE (97),NOT APPLICABLE,30.82561667,-88.36855278
10498,Alabama,CHAMBERS (17),NOT APPLICABLE,32.74529722,-85.27579167
10499,Alabama,ST. CLAIR (115),NOT APPLICABLE,33.93519444,-86.20704722
10500,Alabama,CHILTON (21),CLANTON,32.87264444,-86.65243333
10501,Alabama,MADISON (89),HUNTSVILLE,34.75213889,-86.64644167
10502,Alabama,DEKALB (49),NOT APPLICABLE,34.39777778,-85.63460833
10503,Alabama,PIKE (109),NOT APPLICABLE,31.69885556,-85.95908333
10504,Alabama,ETOWAH (55),ATTALLA,33.99693889,-86.09730278
10505,Alabama,MONTGOMERY (101),MONTGOMERY,32.31278056,-86.24273889
10506,Alabama,BALDWIN (3),NOT APPLICABLE,30.62846667,-87.61204722
10507,Alabama,JEFFERSON (73),BIRMINGHAM,33.50509167,-86.86260556
10508,Alabama,JEFFERSON (73),BESSEMER,33.43219444,-86.95339167
10509,Alabama,CULLMAN (43),NOT APPLICABLE,34.23502222,-86.67421944
10510,Alabama,JEFFERSON (73),NOT APPLICABLE,33.56707778,-86.63843611
10511,Alabama,MOBILE (97),NOT APPLICABLE,30.50303056,-88.25590833
10512,Alabama,JEFFERSON (73),BIRMINGHAM,33.532775,-86.79839444
10513,Alabama,GENEVA (61),GENEVA,31.03341667,-85.87593056
10514,Alabama,DEKALB (49),NOT APPLICABLE,34.35094444,-85.73689444
10515,Alabama,COLBERT (33),NOT APPLICABLE,34.61667222,-87.75780556
10516,Alabama,BULLOCK (11),NOT APPLICABLE,32.12996389,-85.89710833
10517,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.21888333,-87.54906667
10518,Alabama,CALHOUN (15),NOT APPLICABLE,33.58691389,-85.76120556
10519,Alabama,MADISON (89),HUNTSVILLE,34.77104444,-86.58949722
10521,Alabama,MONTGOMERY (101),NOT APPLICABLE,31.99376111,-86.29231667
10522,Alabama,CHILTON (21),CLANTON,32.85915,-86.64073333
10523,Alabama,DEKALB (49),NOT APPLICABLE,34.40620556,-85.77867222
10524,Alabama,MONTGOMERY (101),MONTGOMERY,32.38206389,-86.20680556
10525,Alabama,AUTAUGA (1),PRATTVILLE,32.43591944,-86.46484167
10526,Alabama,SHELBY (117),NOT APPLICABLE,33.35076389,-86.53564167
10527,Alabama,MORGAN (103),DECATUR,34.53775,-86.91213056
10528,Alabama,JEFFERSON (73),BIRMINGHAM,33.48632778,-86.85650833
10529,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.22901667,-87.74066389
10530,Alabama,CULLMAN (43),CULLMAN,34.13025,-86.86715833
10531,Alabama,SUMTER (119),NOT APPLICABLE,32.51009722,-88.31997222
10532,Alabama,SHELBY (117),CALERA,33.16267222,-86.75489444
10533,Alabama,LOWNDES (85),NOT APPLICABLE,32.05088889,-86.80750278
10534,Alabama,DALLAS (47),NOT APPLICABLE,32.43385556,-87.06135556
10535,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.141875,-87.51431944
10536,Alabama,MADISON (89),HUNTSVILLE,34.70540278,-86.58886111
10537,Alabama,MOBILE (97),NOT APPLICABLE,30.81833889,-88.27646389
10538,Alabama,JEFFERSON (73),BIRMINGHAM,33.56546944,-86.82435833
10539,Alabama,MARSHALL (95),GUNTERSVILLE,34.36348333,-86.30456389
10540,Alabama,LIMESTONE (83),NOT APPLICABLE,34.70250556,-86.97676389
10541,Alabama,CULLMAN (43),NOT APPLICABLE,34.11794167,-86.81225833
10542,Alabama,JEFFERSON (73),BIRMINGHAM,33.51027778,-86.80201944
10543,Alabama,BALDWIN (3),NOT APPLICABLE,30.62616667,-87.61639167
10544,Alabama,GREENE (63),NOT APPLICABLE,32.89083889,-87.90214444
10545,Alabama,MOBILE (97),NOT APPLICABLE,30.92569444,-88.28181667
10546,Alabama,CHOCTAW (23),NOT APPLICABLE,31.93409167,-88.34288889
10547,Alabama,GENEVA (61),NOT APPLICABLE,31.16041111,-85.94039444
10548,Alabama,ESCAMBIA (53),NOT APPLICABLE,31.08465278,-87.53303333
10549,Alabama,COFFEE (31),NOT APPLICABLE,31.50395,-85.91560833
10550,Alabama,JEFFERSON (73),NOT APPLICABLE,33.66703056,-86.55585556
10551,Alabama,WASHINGTON (129),NOT APPLICABLE,31.63636944,-88.24204722
10552,Alabama,MONTGOMERY (101),NOT APPLICABLE,32.26627778,-86.35551944
10553,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.159075,-87.54908333
10554,Alabama,BALDWIN (3),NOT APPLICABLE,30.65963333,-87.82688333
10555,Alabama,COLBERT (33),MUSCLE SHOALS,34.63660833,-87.64895
10556,Alabama,MOBILE (97),NOT APPLICABLE,30.63058333,-88.25130556
10557,Alabama,JEFFERSON (73),BIRMINGHAM,33.48895278,-86.88706667
10558,Alabama,JEFFERSON (73),BIRMINGHAM,33.45716389,-86.86105
10559,Alabama,SHELBY (117),HOOVER,33.42256389,-86.67017778
10560,Alabama,FRANKLIN (59),NOT APPLICABLE,34.43944722,-87.96871389
10561,Alabama,HOUSTON (69),DOTHAN,31.20331111,-85.36658056
10562,Alabama,BARBOUR (5),NOT APPLICABLE,31.80391667,-85.21294167
10563,Alabama,MONTGOMERY (101),NOT APPLICABLE,32.31551111,-86.02299444
10564,Alabama,MADISON (89),HUNTSVILLE,34.70238611,-86.58721944
10565,Alabama,ST. CLAIR (115),NOT APPLICABLE,33.84040556,-86.10419167
10566,Alabama,TALLADEGA (121),CHILDERSBURG,33.27729722,-86.35916944
10567,Alabama,COVINGTON (39),NOT APPLICABLE,31.18711389,-86.57336944
10568,Alabama,JEFFERSON (73),NOT APPLICABLE,33.65999167,-86.83037778
10569,Alabama,CULLMAN (43),NOT APPLICABLE,34.10559167,-87.011175
10570,Alabama,CULLMAN (43),NOT APPLICABLE,34.22514722,-86.73258889
10571,Alabama,BALDWIN (3),SUMMERDALE,30.50175,-87.70841389
10572,Alabama,CLARKE (25),NOT APPLICABLE,31.90011667,-87.68366111
10573,Alabama,JEFFERSON (73),BESSEMER,33.35062222,-86.93506944
10574,Alabama,WALKER (127),NOT APPLICABLE,33.82760556,-87.3173
10575,Alabama,CHOCTAW (23),NOT APPLICABLE,31.99516389,-88.29407222
10576,Alabama,MONTGOMERY (101),MONTGOMERY,32.32722222,-86.26189167
10577,Alabama,MOBILE (97),MOBILE,30.675925,-88.13614722
10578,Alabama,CHILTON (21),NOT APPLICABLE,33.01746111,-86.76396389
10579,Alabama,MONTGOMERY (101),MONTGOMERY,32.36094722,-86.17860556
10580,Alabama,HOUSTON (69),DOTHAN,31.24894722,-85.38245
10581,Alabama,CHEROKEE (19),NOT APPLICABLE,34.21776667,-85.83041944
10582,Alabama,JEFFERSON (73),NOT APPLICABLE,33.657825,-87.01380556
10583,Alabama,JEFFERSON (73),TRUSSVILLE,33.65316389,-86.55926111
10584,Alabama,CLAY (27),NOT APPLICABLE,33.20759722,-85.89189444
10585,Alabama,ELMORE (51),NOT APPLICABLE,32.74395556,-86.10175833
10586,Alabama,MOBILE (97),MOBILE,30.68211389,-88.12739167
10587,Alabama,HOUSTON (69),DOTHAN,31.18206944,-85.40192222
10588,Alabama,CHEROKEE (19),CENTRE,34.16242778,-85.66530833
10589,Alabama,ELMORE (51),NOT APPLICABLE,32.45365556,-85.89569167
10590,Alabama,CULLMAN (43),NOT APPLICABLE,33.94862778,-86.87012222
10591,Alabama,LIMESTONE (83),NOT APPLICABLE,34.79131111,-87.07091111
10592,Alabama,MORGAN (103),HARTSELLE,34.41304444,-86.92120278
10593,Alabama,MADISON (89),HUNTSVILLE,34.65854722,-86.53954167
10594,Alabama,TUSCALOOSA (125),TUSCALOOSA,33.18095278,-87.55294167
10595,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.50441944,-87.64089444
10596,Alabama,JEFFERSON (73),BIRMINGHAM,33.50012222,-86.81416944
10597,Alabama,DALLAS (47),NOT APPLICABLE,32.231475,-86.99494444
10598,Alabama,WALKER (127),PARRISH,33.7399,-87.26715278
10599,Alabama,AUTAUGA (1),NOT APPLICABLE,32.52241389,-86.44031944
10600,Alabama,TALLADEGA (121),NOT APPLICABLE,33.49625833,-86.17812778
10601,Alabama,MOBILE (97),NOT APPLICABLE,31.00484722,-88.02579444
10602,Alabama,BULLOCK (11),NOT APPLICABLE,32.21462778,-85.906375
10603,Alabama,ST. CLAIR (115),NOT APPLICABLE,33.78243333,-86.23183333
10604,Alabama,BALDWIN (3),NOT APPLICABLE,30.41451111,-87.52604444
10605,Alabama,ETOWAH (55),SOUTHSIDE,33.87372222,-86.03576389
10606,Alabama,MADISON (89),HUNTSVILLE,34.76181389,-86.67308333
10607,Alabama,AUTAUGA (1),PRATTVILLE,32.45502222,-86.48517778
10608,Alabama,GREENE (63),NOT APPLICABLE,32.82434444,-87.98678056
10609,Alabama,DEKALB (49),NOT APPLICABLE,34.78055278,-85.63203889
10610,Alabama,MADISON (89),HUNTSVILLE,34.73603056,-86.60946944
10611,Alabama,BULLOCK (11),NOT APPLICABLE,32.16826389,-85.88933333
10612,Alabama,CHAMBERS (17),NOT APPLICABLE,32.85049444,-85.26206944
10613,Alabama,JEFFERSON (73),BIRMINGHAM,33.46516944,-86.95362778
10614,Alabama,BLOUNT (9),ONEONTA,33.94814444,-86.47258333
10615,Alabama,MADISON (89),NOT APPLICABLE,34.61390833,-86.37498611
10616,Alabama,MORGAN (103),NOT APPLICABLE,34.46895556,-86.70491944
10617,Alabama,MONTGOMERY (101),MONTGOMERY,32.32693333,-86.28846667
10618,Alabama,LIMESTONE (83),NOT APPLICABLE,34.75228333,-86.82433611
10619,Alabama,LIMESTONE (83),NOT APPLICABLE,34.75399722,-87.07228611
10620,Alabama,LOWNDES (85),NOT APPLICABLE,32.15730278,-86.43569722
10621,Alabama,ETOWAH (55),NOT APPLICABLE,34.04537778,-85.81449444
10622,Alabama,CHILTON (21),NOT APPLICABLE,32.98464722,-86.66865833
10623,Alabama,MONTGOMERY (101),MONTGOMERY,32.32723056,-86.25878889
10624,Alabama,MACON (87),TUSKEGEE,32.42904444,-85.6802
10625,Alabama,MOBILE (97),MOBILE,30.73423889,-88.11669444
10626,Alabama,JEFFERSON (73),BIRMINGHAM,33.453025,-86.88505278
10627,Alabama,BLOUNT (9),CLEVELAND,33.99470556,-86.58227222
10628,Alabama,MONTGOMERY (101),MONTGOMERY,32.35898889,-86.24758889
10629,Alabama,TALLAPOOSA (123),NOT APPLICABLE,32.91053611,-85.67387778
10630,Alabama,BUTLER (13),NOT APPLICABLE,31.65696111,-86.7689
10631,Alabama,JEFFERSON (73),BESSEMER,33.42729722,-86.944125
10632,Alabama,CHEROKEE (19),NOT APPLICABLE,34.23611667,-85.50982778
10633,Alabama,PIKE (109),NOT APPLICABLE,31.66619722,-85.93745278
10634,Alabama,LEE (81),NOT APPLICABLE,32.56704444,-85.37866111
10635,Alabama,RUSSELL (113),NOT APPLICABLE,32.29931111,-85.18003056
10636,Alabama,HOUSTON (69),DOTHAN,31.2169,-85.37471944
10637,Alabama,LIMESTONE (83),NOT APPLICABLE,34.86104167,-86.85308889
10638,Alabama,AUTAUGA (1),PRATTVILLE,32.43073333,-86.50791944
10639,Alabama,MADISON (89),HUNTSVILLE,34.62295833,-86.76604444
10640,Alabama,DEKALB (49),RAINSVILLE,34.52847778,-85.82965
10641,Alabama,SHELBY (117),PELHAM,33.29223889,-86.79790556
10642,Alabama,CLEBURNE (29),NOT APPLICABLE,33.61674167,-85.66618056
10643,Alabama,JEFFERSON (73),BIRMINGHAM,33.55612778,-86.82187778
10644,Alabama,BALDWIN (3),NOT APPLICABLE,30.35564722,-87.69358889
10645,Alabama,TALLADEGA (121),NOT APPLICABLE,33.54480278,-85.94410556
10646,Alabama,HOUSTON (69),DOTHAN,31.24835,-85.37753889
10647,Alabama,BULLOCK (11),NOT APPLICABLE,32.21637222,-85.91698056
10648,Alabama,JEFFERSON (73),NOT APPLICABLE,33.60761944,-86.95818056
10649,Alabama,WALKER (127),NOT APPLICABLE,33.89483611,-87.15627222
10650,Alabama,JEFFERSON (73),BIRMINGHAM,33.53376111,-86.84177222
10651,Alabama,RUSSELL (113),NOT APPLICABLE,32.25594167,-85.00145
10652,Alabama,COFFEE (31),ELBA,31.4148,-86.11076389
10653,Alabama,JEFFERSON (73),NOT APPLICABLE,33.76783056,-86.93537222
10654,Alabama,JEFFERSON (73),NOT APPLICABLE,33.49836389,-87.1553
10655,Alabama,SHELBY (117),MONTEVALLO,33.11411389,-86.85707222
10656,Alabama,JEFFERSON (73),NOT APPLICABLE,33.46785278,-87.095725
10657,Alabama,LOWNDES (85),NOT APPLICABLE,32.18500556,-86.56495833
10658,Alabama,JEFFERSON (73),BIRMINGHAM,33.49931389,-86.79253056
10659,Alabama,GENEVA (61),NOT APPLICABLE,31.07073611,-85.58033889
10660,Alabama,LEE (81),NOT APPLICABLE,32.59012778,-85.21953889
10661,Alabama,ELMORE (51),NOT APPLICABLE,32.58773056,-86.16096944
10662,Alabama,MOBILE (97),MOBILE,30.53085556,-88.123475
10663,Alabama,DEKALB (49),NOT APPLICABLE,34.62131389,-85.664825
10664,Alabama,MOBILE (97),MOBILE,30.67826667,-88.04326944
10665,Alabama,CALHOUN (15),PIEDMONT,33.93281667,-85.62275556
10666,Alabama,TUSCALOOSA (125),NOT APPLICABLE,33.15106111,-87.60513611
10667,Alabama,LOWNDES (85),NOT APPLICABLE,31.99523333,-86.46015556
10668,Alabama,MONROE (99),NOT APPLICABLE,31.449375,-87.33792222
10669,Alabama,BLOUNT (9),NOT APPLICABLE,34.23966667,-86.51079167
10670,Alabama,MONTGOMERY (101),MONTGOMERY,32.36084167,-86.17681111
10671,Alabama,MARSHALL (95),NOT APPLICABLE,34.36085278,-86.38269722
10672,Alabama,MARSHALL (95),GUNTERSVILLE,34.32882222,-86.314125
10673,Alabama,LEE (81),NOT APPLICABLE,32.59489167,-85.39936667
10674,Alabama,PIKE (109),NOT APPLICABLE,31.68036389,-85.82467778
10675,Alabama,JEFFERSON (73),BIRMINGHAM,33.50981389,-86.788175
10676,Alabama,MARENGO (91),NOT APPLICABLE,32.10721667,-87.78178333
10677,Alabama,MOBILE (97),NOT APPLICABLE,30.75509167,-88.21221944
10678,Alabama,CULLMAN (43),NOT APPLICABLE,34.19461667,-86.94755278
10679,Alabama,JEFFERSON (73),BIRMINGHAM,33.56387222,-86.66450278
10680,Alabama,LIMESTONE (83),NOT APPLICABLE,34.79111944,-87.01743889
10681,Alabama,COLBERT (33),SHEFFIELD,34.74784444,-87.68064722
10682,Alabama,COLBERT (33),NOT APPLICABLE,34.686925,-87.68744722
10683,Alabama,ST. CLAIR (115),NOT APPLICABLE,33.74683889,-86.485275
10684,Alabama,ETOWAH (55),SARDIS CITY,34.17966667,-86.142925
10685,Alabama,ST. CLAIR (115),NOT APPLICABLE,33.77238889,-86.45203056
10686,Alabama,MONTGOMERY (101),NOT APPLICABLE,32.11182778,-86.40149444
10687,Alabama,JEFFERSON (73),NOT APPLICABLE,33.47221667,-86.92192778
10688,Alabama,SHELBY (117),ALABASTER,33.19457222,-86.79859444
10689,Alabama,MACON (87),NOT APPLICABLE,32.3664,-85.84858889
10690,Alabama,CULLMAN (43),NOT APPLICABLE,34.25661111,-86.82178889
10691,Alabama,COLBERT (33),NOT APPLICABLE,34.64965556,-87.64521667
10692,Alabama,CLEBURNE (29),NOT APPLICABLE,33.62124722,-85.60983333
10693,Alabama,JEFFERSON (73),BIRMINGHAM,33.52083333,-86.84612222
10694,Alabama,DEKALB (49),COLLINSVILLE,34.28248333,-85.87809722
10695,Alabama,COLBERT (33),NOT APPLICABLE,34.66638889,-87.81114167
10696,Alabama,ETOWAH (55),HOKES BLUFF,34.01151111,-85.84402778
10697,Alabama,BLOUNT (9),NOT APPLICABLE,34.14376111,-86.37836389
